sample_id,filename,source,split,change_ratio,A_path,B_path,label_path,annotator,label_quality_ok,registration_ok,pseudo_change_risk,error_type,notes
jrc_tmf_2020_2023_se_asia_sumatra_01_004608_000000,jrc_tmf_2020_2023_se_asia_sumatra_01_004608_000000.png,jrc_tmf_2020_2023_se_asia_sumatra_01,train,0.05044422140440876,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_sumatra_01_004608_000000.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_sumatra_01_004608_000000.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_sumatra_01_004608_000000.png,,,,,,
jrc_tmf_2020_2023_se_asia_borneo_02_stable_005888_004352,jrc_tmf_2020_2023_se_asia_borneo_02_stable_005888_004352.png,jrc_tmf_2020_2023_se_asia_borneo_02_stable,train,0.01201221021367874,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_borneo_02_stable_005888_004352.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_borneo_02_stable_005888_004352.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_borneo_02_stable_005888_004352.png,,,,,,
jrc_tmf_2020_2023_amazon_peru_01_003584_000256,jrc_tmf_2020_2023_amazon_peru_01_003584_000256.png,jrc_tmf_2020_2023_amazon_peru_01,train,0.006467928576902445,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_peru_01_003584_000256.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_peru_01_003584_000256.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_peru_01_003584_000256.png,,,,,,
jrc_tmf_2020_2023_congo_cameroon_01_000000_000000,jrc_tmf_2020_2023_congo_cameroon_01_000000_000000.png,jrc_tmf_2020_2023_congo_cameroon_01,train,0.05143680596761888,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_cameroon_01_000000_000000.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_cameroon_01_000000_000000.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_cameroon_01_000000_000000.png,,,,,,
jrc_tmf_2020_2023_congo_drc_02_stable_002560_002816,jrc_tmf_2020_2023_congo_drc_02_stable_002560_002816.png,jrc_tmf_2020_2023_congo_drc_02_stable,train,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_drc_02_stable_002560_002816.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_drc_02_stable_002560_002816.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_drc_02_stable_002560_002816.png,,,,,,
jrc_tmf_2020_2023_congo_drc_01_004864_001280,jrc_tmf_2020_2023_congo_drc_01_004864_001280.png,jrc_tmf_2020_2023_congo_drc_01,train,0.07473468755912555,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_drc_01_004864_001280.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_drc_01_004864_001280.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_drc_01_004864_001280.png,,,,,,
jrc_tmf_2020_2023_congo_gabon_01_002560_003328,jrc_tmf_2020_2023_congo_gabon_01_002560_003328.png,jrc_tmf_2020_2023_congo_gabon_01,train,0.002380407415884642,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_gabon_01_002560_003328.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_gabon_01_002560_003328.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_gabon_01_002560_003328.png,,,,,,
jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_002304,jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_002304.png,jrc_tmf_2020_2023_amazon_brazil_02_stable,test,0.007854975088043885,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_002304.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_002304.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_002304.png,,,,,,
jrc_tmf_2020_2023_se_asia_sumatra_02_stable_002816_003328,jrc_tmf_2020_2023_se_asia_sumatra_02_stable_002816_003328.png,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,train,0.0040341206540818525,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_002816_003328.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_002816_003328.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_002816_003328.png,,,,,,
jrc_tmf_2020_2023_amazon_bolivia_01_006144_001280,jrc_tmf_2020_2023_amazon_bolivia_01_006144_001280.png,jrc_tmf_2020_2023_amazon_bolivia_01,train,0.004528085915801168,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_bolivia_01_006144_001280.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_bolivia_01_006144_001280.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_bolivia_01_006144_001280.png,,,,,,
jrc_tmf_2020_2023_congo_drc_01_002304_002816,jrc_tmf_2020_2023_congo_drc_01_002304_002816.png,jrc_tmf_2020_2023_congo_drc_01,train,0.002018842530282638,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_drc_01_002304_002816.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_drc_01_002304_002816.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_drc_01_002304_002816.png,,,,,,
jrc_tmf_2020_2023_amazon_peru_02_stable_004608_006144,jrc_tmf_2020_2023_amazon_peru_02_stable_004608_006144.png,jrc_tmf_2020_2023_amazon_peru_02_stable,train,0.01484775915155662,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_peru_02_stable_004608_006144.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_peru_02_stable_004608_006144.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_peru_02_stable_004608_006144.png,,,,,,
jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004608_001792,jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004608_001792.png,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,train,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004608_001792.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004608_001792.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004608_001792.png,,,,,,
jrc_tmf_2020_2023_se_asia_sumatra_01_005376_000512,jrc_tmf_2020_2023_se_asia_sumatra_01_005376_000512.png,jrc_tmf_2020_2023_se_asia_sumatra_01,train,0.012767017500155695,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_sumatra_01_005376_000512.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_sumatra_01_005376_000512.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_sumatra_01_005376_000512.png,,,,,,
jrc_tmf_2020_2023_se_asia_sumatra_01_006144_006400,jrc_tmf_2020_2023_se_asia_sumatra_01_006144_006400.png,jrc_tmf_2020_2023_se_asia_sumatra_01,train,0.19649272747416235,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_sumatra_01_006144_006400.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_sumatra_01_006144_006400.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_sumatra_01_006144_006400.png,,,,,,
jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003584_000512,jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003584_000512.png,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,train,0.05099835768000691,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003584_000512.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003584_000512.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003584_000512.png,,,,,,
jrc_tmf_2020_2023_amazon_bolivia_01_002048_005120,jrc_tmf_2020_2023_amazon_bolivia_01_002048_005120.png,jrc_tmf_2020_2023_amazon_bolivia_01,train,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_bolivia_01_002048_005120.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_bolivia_01_002048_005120.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_bolivia_01_002048_005120.png,,,,,,
jrc_tmf_2020_2023_se_asia_borneo_01_006144_002816,jrc_tmf_2020_2023_se_asia_borneo_01_006144_002816.png,jrc_tmf_2020_2023_se_asia_borneo_01,train,0.006452628265659427,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_borneo_01_006144_002816.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_borneo_01_006144_002816.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_borneo_01_006144_002816.png,,,,,,
jrc_tmf_2020_2023_amazon_brazil_02_stable_001536_000000,jrc_tmf_2020_2023_amazon_brazil_02_stable_001536_000000.png,jrc_tmf_2020_2023_amazon_brazil_02_stable,train,0.05105584541698899,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_001536_000000.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_001536_000000.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_001536_000000.png,,,,,,
jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_004864,jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_004864.png,jrc_tmf_2020_2023_amazon_brazil_02_stable,train,0.18473402426445307,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_004864.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_004864.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_004864.png,,,,,,
jrc_tmf_2020_2023_amazon_colombia_01_001280_006144,jrc_tmf_2020_2023_amazon_colombia_01_001280_006144.png,jrc_tmf_2020_2023_amazon_colombia_01,train,0.003093039883117287,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_colombia_01_001280_006144.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_colombia_01_001280_006144.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_colombia_01_001280_006144.png,,,,,,
jrc_tmf_2020_2023_amazon_peru_01_007168_001536,jrc_tmf_2020_2023_amazon_peru_01_007168_001536.png,jrc_tmf_2020_2023_amazon_peru_01,test,0.03776953715149018,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_peru_01_007168_001536.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_peru_01_007168_001536.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_peru_01_007168_001536.png,,,,,,
jrc_tmf_2020_2023_amazon_peru_02_stable_004864_005376,jrc_tmf_2020_2023_amazon_peru_02_stable_004864_005376.png,jrc_tmf_2020_2023_amazon_peru_02_stable,train,0.0032913589546250963,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_peru_02_stable_004864_005376.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_peru_02_stable_004864_005376.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_peru_02_stable_004864_005376.png,,,,,,
jrc_tmf_2020_2023_congo_cameroon_01_007168_004096,jrc_tmf_2020_2023_congo_cameroon_01_007168_004096.png,jrc_tmf_2020_2023_congo_cameroon_01,train,0.02394063528305688,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_cameroon_01_007168_004096.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_cameroon_01_007168_004096.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_cameroon_01_007168_004096.png,,,,,,
jrc_tmf_2020_2023_amazon_bolivia_01_002048_001536,jrc_tmf_2020_2023_amazon_bolivia_01_002048_001536.png,jrc_tmf_2020_2023_amazon_bolivia_01,train,0.16979741041669866,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_bolivia_01_002048_001536.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_bolivia_01_002048_001536.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_bolivia_01_002048_001536.png,,,,,,
jrc_tmf_2020_2023_amazon_colombia_01_000256_000000,jrc_tmf_2020_2023_amazon_colombia_01_000256_000000.png,jrc_tmf_2020_2023_amazon_colombia_01,train,0.1110486771127665,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_colombia_01_000256_000000.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_colombia_01_000256_000000.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_colombia_01_000256_000000.png,,,,,,
jrc_tmf_2020_2023_congo_gabon_01_001024_006144,jrc_tmf_2020_2023_congo_gabon_01_001024_006144.png,jrc_tmf_2020_2023_congo_gabon_01,train,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_gabon_01_001024_006144.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_gabon_01_001024_006144.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_gabon_01_001024_006144.png,,,,,,
jrc_tmf_2020_2023_amazon_colombia_01_005632_006400,jrc_tmf_2020_2023_amazon_colombia_01_005632_006400.png,jrc_tmf_2020_2023_amazon_colombia_01,train,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_colombia_01_005632_006400.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_colombia_01_005632_006400.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_colombia_01_005632_006400.png,,,,,,
jrc_tmf_2020_2023_congo_cameroon_01_001024_000512,jrc_tmf_2020_2023_congo_cameroon_01_001024_000512.png,jrc_tmf_2020_2023_congo_cameroon_01,train,0.006135438660913737,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_cameroon_01_001024_000512.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_cameroon_01_001024_000512.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_cameroon_01_001024_000512.png,,,,,,
jrc_tmf_2020_2023_amazon_brazil_01_001792_006400,jrc_tmf_2020_2023_amazon_brazil_01_001792_006400.png,jrc_tmf_2020_2023_amazon_brazil_01,train,0.2018462747152023,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_brazil_01_001792_006400.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_brazil_01_001792_006400.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_brazil_01_001792_006400.png,,,,,,
jrc_tmf_2020_2023_amazon_brazil_01_000000_004352,jrc_tmf_2020_2023_amazon_brazil_01_000000_004352.png,jrc_tmf_2020_2023_amazon_brazil_01,test,0.0237385961645876,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_brazil_01_000000_004352.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_brazil_01_000000_004352.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_brazil_01_000000_004352.png,,,,,,
jrc_tmf_2020_2023_se_asia_borneo_02_stable_006400_001280,jrc_tmf_2020_2023_se_asia_borneo_02_stable_006400_001280.png,jrc_tmf_2020_2023_se_asia_borneo_02_stable,val,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006400_001280.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006400_001280.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006400_001280.png,,,,,,
jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004352_002048,jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004352_002048.png,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,test,0.027321008157976383,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004352_002048.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004352_002048.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004352_002048.png,,,,,,
jrc_tmf_2020_2023_se_asia_borneo_02_stable_004096_004864,jrc_tmf_2020_2023_se_asia_borneo_02_stable_004096_004864.png,jrc_tmf_2020_2023_se_asia_borneo_02_stable,train,0.008145686063386545,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_borneo_02_stable_004096_004864.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_borneo_02_stable_004096_004864.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_borneo_02_stable_004096_004864.png,,,,,,
jrc_tmf_2020_2023_congo_drc_02_stable_005888_004608,jrc_tmf_2020_2023_congo_drc_02_stable_005888_004608.png,jrc_tmf_2020_2023_congo_drc_02_stable,train,0.004865171815768068,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_drc_02_stable_005888_004608.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_drc_02_stable_005888_004608.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_drc_02_stable_005888_004608.png,,,,,,
jrc_tmf_2020_2023_congo_drc_01_000512_002560,jrc_tmf_2020_2023_congo_drc_01_000512_002560.png,jrc_tmf_2020_2023_congo_drc_01,train,0.012745569286589242,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_drc_01_000512_002560.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_drc_01_000512_002560.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_drc_01_000512_002560.png,,,,,,
jrc_tmf_2020_2023_amazon_colombia_01_003584_006912,jrc_tmf_2020_2023_amazon_colombia_01_003584_006912.png,jrc_tmf_2020_2023_amazon_colombia_01,train,0.011679818907787593,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_colombia_01_003584_006912.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_colombia_01_003584_006912.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_colombia_01_003584_006912.png,,,,,,
jrc_tmf_2020_2023_se_asia_papua_01_stable_003328_005888,jrc_tmf_2020_2023_se_asia_papua_01_stable_003328_005888.png,jrc_tmf_2020_2023_se_asia_papua_01_stable,val,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_papua_01_stable_003328_005888.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_papua_01_stable_003328_005888.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_papua_01_stable_003328_005888.png,,,,,,
jrc_tmf_2020_2023_se_asia_borneo_01_004864_006144,jrc_tmf_2020_2023_se_asia_borneo_01_004864_006144.png,jrc_tmf_2020_2023_se_asia_borneo_01,train,0.061914109078901505,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_borneo_01_004864_006144.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_borneo_01_004864_006144.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_borneo_01_004864_006144.png,,,,,,
jrc_tmf_2020_2023_amazon_peru_02_stable_006656_000000,jrc_tmf_2020_2023_amazon_peru_02_stable_006656_000000.png,jrc_tmf_2020_2023_amazon_peru_02_stable,test,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_peru_02_stable_006656_000000.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_peru_02_stable_006656_000000.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_peru_02_stable_006656_000000.png,,,,,,
jrc_tmf_2020_2023_se_asia_borneo_01_001792_003584,jrc_tmf_2020_2023_se_asia_borneo_01_001792_003584.png,jrc_tmf_2020_2023_se_asia_borneo_01,train,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_borneo_01_001792_003584.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_borneo_01_001792_003584.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_borneo_01_001792_003584.png,,,,,,
jrc_tmf_2020_2023_amazon_peru_01_007168_001280,jrc_tmf_2020_2023_amazon_peru_01_007168_001280.png,jrc_tmf_2020_2023_amazon_peru_01,test,0.09257813098136494,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_peru_01_007168_001280.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_peru_01_007168_001280.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_peru_01_007168_001280.png,,,,,,
jrc_tmf_2020_2023_congo_gabon_02_stable_006144_001280,jrc_tmf_2020_2023_congo_gabon_02_stable_006144_001280.png,jrc_tmf_2020_2023_congo_gabon_02_stable,test,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_gabon_02_stable_006144_001280.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_gabon_02_stable_006144_001280.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_gabon_02_stable_006144_001280.png,,,,,,
jrc_tmf_2020_2023_congo_roc_01_stable_003328_004608,jrc_tmf_2020_2023_congo_roc_01_stable_003328_004608.png,jrc_tmf_2020_2023_congo_roc_01_stable,train,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_roc_01_stable_003328_004608.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_roc_01_stable_003328_004608.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_roc_01_stable_003328_004608.png,,,,,,
jrc_tmf_2020_2023_se_asia_papua_01_stable_003072_002048,jrc_tmf_2020_2023_se_asia_papua_01_stable_003072_002048.png,jrc_tmf_2020_2023_se_asia_papua_01_stable,train,0.004867818819171246,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_papua_01_stable_003072_002048.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_papua_01_stable_003072_002048.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_papua_01_stable_003072_002048.png,,,,,,
jrc_tmf_2020_2023_amazon_colombia_02_stable_001280_003328,jrc_tmf_2020_2023_amazon_colombia_02_stable_001280_003328.png,jrc_tmf_2020_2023_amazon_colombia_02_stable,train,0.002946699848848039,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_colombia_02_stable_001280_003328.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_colombia_02_stable_001280_003328.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_colombia_02_stable_001280_003328.png,,,,,,
jrc_tmf_2020_2023_amazon_colombia_02_stable_002816_004096,jrc_tmf_2020_2023_amazon_colombia_02_stable_002816_004096.png,jrc_tmf_2020_2023_amazon_colombia_02_stable,train,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_colombia_02_stable_002816_004096.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_colombia_02_stable_002816_004096.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_colombia_02_stable_002816_004096.png,,,,,,
jrc_tmf_2020_2023_congo_drc_01_005632_006400,jrc_tmf_2020_2023_congo_drc_01_005632_006400.png,jrc_tmf_2020_2023_congo_drc_01,train,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_drc_01_005632_006400.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_drc_01_005632_006400.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_drc_01_005632_006400.png,,,,,,
jrc_tmf_2020_2023_congo_roc_01_stable_002048_000512,jrc_tmf_2020_2023_congo_roc_01_stable_002048_000512.png,jrc_tmf_2020_2023_congo_roc_01_stable,train,0.02810711833371481,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_roc_01_stable_002048_000512.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_roc_01_stable_002048_000512.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_roc_01_stable_002048_000512.png,,,,,,
jrc_tmf_2020_2023_amazon_bolivia_01_002304_004352,jrc_tmf_2020_2023_amazon_bolivia_01_002304_004352.png,jrc_tmf_2020_2023_amazon_bolivia_01,train,0.0952828964443291,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_bolivia_01_002304_004352.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_bolivia_01_002304_004352.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_bolivia_01_002304_004352.png,,,,,,
